#{"t_start": 1751995681.3576336, "env_id": "None"}
r,l,t
38.723881,20,834.341751
44.179104,29,834.504781
38.87451,30,834.666049
35.791429,38,834.869276
47.128713,21,834.98617
35.352349,32,835.160662
33.0,31,835.322921
38.510288,22,835.441386
38.9,25,835.575406
44.116529,44,835.823823
41.37395,40,836.039541
44.054264,24,836.16958
41.743151,32,836.343934
41.578947,17,836.435583
44.34749,23,836.564628
41.079757,25,836.697202
43.396487,29,836.859078
38.9,32,837.029075
41.85034,29,837.18328
39.0,28,837.331545
41.015985,30,837.496328
35.597668,46,837.737186
39.0,33,837.908439
38.901961,21,838.019234
38.940741,27,838.16357
41.877483,39,838.380937
36.0,38,838.580964
37.753628,31,838.751926
40.541964,35,838.939268
38.527778,36,839.133579
41.782787,34,839.288242
41.900398,25,839.424727
37.564758,45,839.664259
44.227273,21,839.776414
39.0,40,839.988366
44.581864,32,840.164769
41.515372,28,840.318406
37.792856,45,840.558894
38.62987,34,840.740068
43.625647,23,840.86568
41.821818,22,840.982922
38.813953,37,841.180511
45.0,30,841.34696
39.0,30,841.510238
38.342466,34,841.685176
38.050926,29,841.85385
44.234201,31,841.995949
39.0,30,842.154076
38.044715,32,842.326849
39.0,45,842.573875
41.529201,37,842.770065
44.213068,20,842.882168
44.229682,30,843.045938
38.599465,66,843.404739
39.0,30,843.567509
38.77305,45,843.811604
38.640741,35,844.000578
41.523256,28,844.149968
32.003472,42,844.375781
44.185476,28,844.514428
44.646388,30,844.681286
33.0,34,844.864614
41.764259,24,844.996984
42.0,31,845.154301
39.0,36,845.349099
38.653992,41,845.56794
46.687646,33,845.745146
35.779468,27,845.88481
41.402778,32,846.055516
41.704698,24,846.185843
42.0,24,846.317198
38.262712,42,846.54045
32.028674,36,846.723708
40.753251,26,846.866929
32.902985,33,847.042224
38.153333,25,847.173377
41.034884,23,847.296024
39.0,25,847.415637
41.388535,27,847.561866
41.876667,26,847.700518
41.581818,27,847.84291
37.441246,43,848.069315
41.554217,40,848.283038
44.368226,52,848.536661
46.834672,17,848.625688
41.293839,38,848.827662
41.359375,28,848.973727
45.0,23,849.106479
33.0,43,849.325947
38.959044,35,849.495158
32.649057,33,849.66571
41.0875,27,849.813887
44.517928,27,849.961048
41.93,33,850.135674
45.0,27,850.277668
46.139883,33,850.458383
41.25688,35,850.6458
41.852399,27,850.789732
44.433369,45,851.036068
44.664311,33,851.209963
44.92,31,851.377951
35.863192,37,851.561956
41.182927,28,851.711783
47.407407,18,851.815944
46.47263,21,851.928354
-35.98,56,852.22303
47.753863,20,852.328978
41.611111,20,852.43418
-36.8,45,852.675639
32.878788,39,852.881459
41.067138,39,853.109692
32.902439,52,853.383179
44.351724,34,853.557496
38.462185,30,853.714451
32.603715,58,853.995623
46.364273,28,854.144578
40.38962,30,854.302005
32.794521,46,854.533665
38.322581,27,854.684692
42.0,35,854.885656
41.574219,31,855.044857
41.180556,33,855.232583
40.372436,33,855.413189
44.626533,29,855.564728
47.23913,21,855.675919
38.159664,28,855.831136
35.546012,54,856.12227
44.197456,34,856.292925
33.0,44,856.519877
43.555985,23,856.642626
35.838068,42,856.875211
39.0,30,857.028297
38.347656,81,857.454535
47.573209,17,857.552981
41.681818,26,857.682672
-32.31,47,857.927694
-32.54,78,858.341487
44.450758,23,858.466197
41.748768,23,858.585457
42.0,30,858.736765
41.547988,34,858.90847
43.914015,25,859.034165
45.0,22,859.151619
44.191922,27,859.28502
35.489879,40,859.494046
44.643836,36,859.676037
38.472222,28,859.800542
39.0,43,860.012972
44.571942,32,860.183253
44.000398,33,860.363343
38.604478,32,860.531757
41.075522,44,860.765862
35.938776,51,861.026729
42.0,45,861.259097
37.906583,46,861.511352
41.482201,30,861.668827
44.634538,26,861.806165
41.069444,36,861.999474
39.0,53,862.284379
44.098182,26,862.424085
43.650132,28,862.569584
44.480597,33,862.749013
35.106464,28,862.89565
33.0,31,863.054796
32.496183,42,863.265628
42.0,30,863.424178
42.0,28,863.561398
35.785185,30,863.712457
35.345098,32,863.866314
35.329588,37,864.099402
42.0,23,864.23491
-32.23,25,864.370657
43.542988,39,864.588432
35.151515,33,864.745765
32.802469,44,864.971243
44.020325,48,865.225669
40.472063,41,865.449259
47.747082,19,865.550682
38.689655,44,865.772251
35.76779,41,865.978179
35.534694,40,866.184023
43.796527,28,866.33391
40.041774,22,866.448017
45.0,19,866.547677
42.0,32,866.712568
43.88179,43,866.940527
42.0,28,867.082206
46.689951,29,867.238089
40.771653,27,867.386999
32.229167,42,867.594423
43.399401,28,867.737045
41.198653,27,867.880496
43.936831,29,868.008801
34.723051,34,868.170378
34.767092,37,868.363813
42.0,33,868.541261
37.923792,35,868.733388
41.311594,24,868.86252
44.617162,51,869.133764
37.491814,33,869.311307
41.848724,30,869.472149
38.462604,27,869.615656
-32.67,57,869.915894
41.049844,20,870.003989
44.303867,21,870.120707
38.218045,29,870.272705
32.457692,39,870.475741
44.084416,20,870.582614
37.38223,40,870.787714
38.440625,34,870.961779
40.33966,35,871.14578
39.0,26,871.278286
43.72726,45,871.507835
38.309237,49,871.765312
38.298851,32,871.927742
38.742308,20,872.031836
45.0,23,872.155174
46.823902,26,872.298767
47.704797,24,872.42281
38.235741,22,872.54218
39.0,24,872.667253
-32.88,40,872.876812
40.960182,25,873.012866
38.18677,39,873.214401
41.764706,26,873.370997
44.598485,21,873.470707
38.703008,20,873.563592
41.628821,39,873.78176
36.0,43,874.023658
38.57197,28,874.167811
41.694444,29,874.321494
38.167382,25,874.469458
38.169156,38,874.674442
41.626703,25,874.822055
47.236264,25,874.963466
38.600775,34,875.145057
42.0,39,875.34482
38.877637,29,875.492926
41.032727,36,875.679641
38.656151,39,875.894067
41.243902,33,876.069729
40.891026,41,876.276111
-32.14,41,876.487651
40.639052,32,876.65894
44.807273,21,876.780466
41.349265,28,876.931159
37.482266,35,877.108787
45.0,57,877.406674
41.475862,30,877.56467
41.701149,25,877.693112
33.0,41,877.911781
38.765273,39,878.110037
46.429773,18,878.206246
41.646341,27,878.350548
32.712644,39,878.545183
38.069444,28,878.684427
44.291391,28,878.825482
42.0,24,878.945987
41.399403,20,879.049201
40.352953,36,879.225817
46.762606,38,879.446093
33.0,38,879.650099
38.30031,28,879.80336
32.868217,51,880.069759
43.83668,30,880.224029
47.024028,23,880.344312
44.327069,26,880.482126
46.726837,16,880.566147
39.0,30,880.725317
45.0,21,880.837775
43.923723,27,880.975887
44.118971,25,881.11641
39.0,83,881.56682
38.124138,32,881.737569
41.4,30,881.904586
44.171429,27,882.057764
47.637363,38,882.265225
39.0,34,882.440415
38.031034,64,882.777381
-32.42,41,882.992156
35.160584,33,883.163452
39.0,33,883.340617
44.068826,34,883.52943
-34.84,45,883.774843
42.0,25,883.910272
47.494208,18,884.019787
43.947788,28,884.172391
40.483233,33,884.333175
36.0,26,884.472083
45.0,36,884.665678
38.485106,35,884.858279
40.836084,27,885.002497
37.924596,24,885.125296
38.556338,27,885.268201
46.77824,26,885.407742
39.0,23,885.527669
42.0,23,885.668091
47.475694,25,885.809846
42.0,49,886.076813
46.558341,20,886.189524
44.130125,22,886.302042
38.127358,36,886.485295
44.729167,19,886.590393
47.743414,38,886.798083
47.556738,19,886.904939
46.98743,24,887.033731
43.323117,28,887.181016
42.0,35,887.373187
35.634241,37,887.571617
41.327974,37,887.769094
35.856423,31,887.935575
41.234043,26,888.071301
38.69434,34,888.257442
40.026054,48,888.506567
38.439394,58,888.813995
38.171073,31,888.985315
32.676471,28,889.135586
47.798013,22,889.263047
42.0,25,889.389896
41.504425,23,889.511306
38.643357,40,889.719467
42.0,23,889.84128
47.559727,30,890.010828
35.707581,77,890.418384
38.086331,32,896.126261
35.266304,38,896.32432
39.0,41,896.545125
35.342593,35,896.718519
38.753191,30,896.874228
41.252427,28,897.030018
38.852564,46,897.277761
41.915452,33,897.459606
41.104598,34,897.640306
41.477419,26,897.784854
41.356643,29,897.942982
32.636719,46,898.185845
35.369565,41,898.403837
42.0,27,898.542
41.534653,29,898.687661
40.661552,28,898.82832
41.140187,26,898.96923
46.89713,24,899.1007
44.5,22,899.223328
41.501976,25,899.35507
38.17094,36,899.542707
40.510913,51,899.824725
32.922179,33,899.99549
39.0,21,900.108405
47.785211,23,900.239342
-32.54,43,900.462489
43.695444,39,900.677955
41.065672,27,900.818105
32.117886,28,900.966258
44.242424,20,901.076531
38.900524,28,901.22819
44.568596,29,901.390257
47.078097,29,901.551491
41.875912,34,901.73136
32.358255,50,902.009318
38.62963,38,902.204821
41.481132,28,902.369364
38.807229,28,902.516438
41.125,28,902.664156
40.632255,35,902.853956
38.816092,34,903.03229
44.823504,34,903.211353
41.852273,31,903.381012
47.013154,24,903.508979
41.328151,39,903.71401
41.314815,32,903.887289
38.90625,28,904.036647
44.538462,29,904.201261
37.627934,31,904.361983
40.594941,32,904.538477
36.0,34,904.721011
41.841912,40,904.932767
43.783305,23,905.066646
32.391447,30,905.228638
44.120635,24,905.362238
38.780303,29,905.521948
32.569106,47,905.781018
35.302326,37,905.991387
35.709184,33,906.165333
44.441187,13,906.242136
44.489437,16,906.335516
35.839763,31,906.510204
44.805054,20,906.622217
38.544828,25,906.758547
41.411321,25,906.894627
44.439751,31,907.066893
39.0,33,907.24259
43.420324,27,907.391199
38.42146,42,907.62646
35.776471,33,907.807469
44.757463,30,907.972736
41.200425,29,908.133234
44.083612,27,908.287047
46.410256,47,908.565007
44.610922,28,908.719176
44.06297,21,908.836038
36.0,39,909.035836
41.911538,35,909.231939
41.250936,35,909.424889
41.333333,26,909.548922
38.819188,33,909.72665
38.312126,31,909.891866
44.237594,42,910.121691
38.127273,26,910.266997
44.003448,37,910.477978
32.686667,43,910.714017
39.0,33,910.890698
38.097561,27,911.033522
38.812261,29,911.182526
41.650376,26,911.32241
38.430464,23,911.44326
38.708812,23,911.559468
35.164699,34,911.724742
44.419753,19,911.821389
41.262172,34,912.005824
41.542274,36,912.190288
32.485075,32,912.363098
41.515556,33,912.545624
38.07377,35,912.73815
41.700758,20,912.853751
39.0,33,913.025903
44.961538,27,913.17538
35.68,46,913.446852
41.441065,39,913.66711
41.909774,41,913.897344
36.0,35,914.089939
33.0,31,914.26367
38.211896,31,914.430141
-32.32,35,914.608419
-32.21,42,914.822576
44.046809,21,914.935044
37.835131,46,915.158818
38.902128,29,915.311758
35.538983,37,915.502807
41.028777,34,915.696518
33.0,31,915.858582
33.0,58,916.155326
-32.18,31,916.316214
36.0,38,916.521399
41.417722,30,916.684008
-32.24,33,916.858764
44.354244,22,916.980902
35.361624,50,917.24081
47.011364,15,917.32714
44.221574,25,917.462801
32.650641,39,917.674304
-37.14,60,918.004365
38.004049,32,918.184408
44.03,21,918.297434
36.0,36,918.482418
41.171103,26,918.621795
41.701068,27,918.765274
42.0,30,918.930418
36.0,41,919.146141
38.507634,38,919.347476
44.944444,29,919.502659
41.053763,32,919.675073
41.074194,25,919.808021
40.660057,25,919.942149
35.035714,36,920.140932
41.304348,26,920.282224
47.313131,23,920.410957
44.258993,37,920.61178
41.053498,26,920.744507
44.674937,44,920.978273
38.875458,33,921.155324
41.984906,26,921.293123
44.155303,29,921.447973
38.852518,35,921.633338
47.104294,21,921.745449
32.803774,57,922.057465
38.842593,49,922.295901
44.614334,51,922.576169
41.547445,23,922.696454
39.0,30,922.858443
39.0,24,922.985984
38.214724,28,923.134078
41.285714,53,923.413791
41.141379,31,923.581012
44.03624,27,923.73435
41.426573,29,923.88437
-32.95,57,924.179679
38.77551,35,924.365616
41.140562,33,924.536233
41.213287,32,924.72611
41.797428,29,924.883419
44.396501,37,925.076519
41.378016,37,925.278938
34.234564,34,925.460804
41.65625,26,925.595076
41.631579,21,925.7083
47.02378,28,925.858439
44.183561,31,926.019736
41.068281,56,926.323196
41.679487,54,926.620378
33.0,44,926.854924
35.365672,31,927.0158
47.682171,30,927.180449
44.414179,28,927.327324
38.578313,36,927.508624
38.325424,43,927.73161
35.653061,45,927.978974
38.802326,20,928.088373
41.42623,36,928.279468
32.750779,40,928.495207
35.163498,40,928.712006
41.201729,30,928.872871
33.0,41,929.080027
44.312741,22,929.195321
48.0,23,929.320329
43.825332,19,929.418
41.68549,16,929.504126
47.273292,39,929.717072
35.938462,33,929.879375
38.302181,68,930.241568
44.264368,35,930.438478
38.530035,35,930.62859
41.904762,35,930.824728
41.663462,25,930.959573
47.135531,20,931.070982
44.883959,35,931.267851
35.332155,30,931.43013
33.0,71,931.809441
44.070968,30,931.968194
39.0,38,932.170829
45.0,32,932.339136
41.541176,31,932.511365
-33.0,48,932.773477
36.0,36,932.956589
44.328671,38,933.169251
32.902527,38,933.375265
32.844106,103,933.921023
41.098249,36,934.112338
38.077869,26,934.254086
38.629032,32,934.425808
-32.65,54,934.720403
33.0,36,934.908414
39.0,33,935.077755
32.457055,30,935.232079
39.0,31,935.391871
42.0,29,935.541863
42.0,31,935.683706
41.595492,33,935.869523
38.604167,34,936.045147
38.360825,34,936.228762
47.191667,16,936.315106
45.0,26,936.454898
38.458204,36,936.639924
41.903346,34,936.808756
33.0,30,936.955634
38.855596,30,937.103336
44.264151,26,937.247439
40.614124,41,937.46246
38.268966,32,937.623461
41.704545,23,937.737932
44.03861,26,937.872774
39.0,23,937.991733
43.645844,42,938.222773
43.344916,42,938.447653
42.0,14,938.518732
38.574545,30,938.682801
38.773663,28,938.822957
33.0,49,939.060239
32.160256,48,939.307931
42.0,45,939.551999
41.643505,27,939.69318
43.841703,30,939.860642
45.0,20,939.962511
42.536894,35,940.153348
44.902724,33,940.338023
44.201357,31,940.514197
38.662252,27,940.666919
44.877814,30,940.840732
-32.12,43,941.070647
47.79305,19,941.183549
41.902985,24,941.315953
41.107023,49,941.568732
38.448715,55,941.87645
41.06026,27,942.020905
38.5,21,942.138484
37.915699,34,942.313079
39.0,30,942.471311
-32.34,63,942.815135
47.268657,24,942.950793
41.228687,40,943.15788
44.226586,25,943.292038
38.917293,34,943.466036
41.782895,23,943.578413
32.642612,42,943.78945
41.900356,23,943.907642
44.496622,25,944.040625
40.433603,35,944.2294
38.342222,42,944.455321
41.661871,29,944.604314
38.54717,23,944.712451
47.173295,20,944.816303
38.538375,33,944.98595
44.257143,36,945.170527
38.427451,31,945.3349
44.463415,18,945.433142
41.406844,34,945.611012
38.537313,32,945.781578
44.498233,20,945.876134
38.298518,44,946.135302
44.380368,30,946.304133
39.0,28,946.451373
47.222794,20,946.559353
38.725352,30,946.716245
42.0,22,946.833371
41.74744,30,946.989632
41.706107,36,947.186258
40.686029,30,947.341195
39.0,21,947.45055
-32.37,60,947.8018
44.544681,25,947.904381
35.424561,38,948.098738
33.0,72,948.4681
41.570909,21,948.576
36.0,30,948.733156
36.0,28,948.876105
39.0,36,949.07651
42.0,19,949.179104
35.902985,31,949.339284
38.344333,43,949.570638
35.782946,35,949.750398
44.741445,30,949.90781
38.877622,34,950.083595
44.53125,29,950.243793
44.601896,22,950.365258
35.562264,34,950.548321
41.02459,22,950.66978
43.629741,36,950.867099
38.42896,46,951.113646
38.512367,26,951.253945
43.542826,33,951.437856
38.559078,30,951.596762
38.413043,40,951.807436
33.0,23,951.929279
43.771852,32,952.095244
35.492647,38,952.295592
42.0,30,952.451895
38.264151,34,952.627314
41.746988,21,952.737751
36.0,37,952.937826
37.944288,34,953.114542
41.032967,24,953.244999
44.657895,18,953.344995
32.804954,26,953.470732
42.575661,40,953.68597
40.998472,23,953.810991
-32.25,41,954.024091
40.969172,27,954.16957
-32.78,45,954.402311
43.84798,31,954.562326
44.14597,29,954.719393
46.50678,37,954.919965
38.418868,30,955.073896
39.0,31,955.238246
33.0,36,955.424039
38.378016,34,955.596783
38.535581,38,955.796172
38.909449,38,955.995507
41.901639,19,956.093865
41.344444,25,956.209881
41.238178,24,956.340177
41.317073,27,956.50082
32.901288,52,956.782868
44.173333,25,956.919324
32.291667,48,957.170505
44.082811,47,957.427727
35.659919,32,957.591838
35.323194,38,957.785205
37.668343,30,957.946194
41.503311,24,958.078568
44.057969,35,958.266994
41.242925,42,958.491962
38.380282,26,958.631474
32.634228,116,959.257695
41.833948,41,959.470769
41.074074,26,959.602576
42.0,28,959.755292
44.310606,27,959.894113
41.727273,27,960.042196
38.548822,43,960.276626
41.072034,28,960.428827
44.80597,28,960.588759
39.0,56,960.907668
38.189189,38,961.121742
35.651376,42,961.349281
43.746605,23,961.475911
41.291799,32,961.646774
43.587437,41,961.869813
44.413146,30,962.032609
41.612903,28,962.175983
46.925703,26,962.316196
43.773902,25,962.448955
38.472103,31,962.617014
38.644231,35,962.806854
41.040094,54,963.10006
35.594502,29,963.254572
41.136719,28,963.406804
33.0,35,963.587289
36.0,28,963.738692
35.137821,66,964.080714
35.636719,37,964.281866
-32.45,48,964.530483
43.716039,21,964.640843
43.995025,35,964.832764
38.9,33,964.999992
41.931604,53,965.289089
45.0,24,965.417114
44.897727,29,965.572612
41.781377,24,965.700453
41.772575,29,965.855682
41.777778,28,966.013055
41.810277,27,966.153657
43.418036,28,966.303425
38.844875,44,966.562722
38.894737,32,966.733346
38.829653,31,966.896489
47.262821,43,967.123756
41.826923,38,967.319872
36.0,38,967.52114
38.607143,37,967.734409
32.226708,39,967.946239
41.87395,25,968.079208
44.408397,22,968.201967
42.0,20,968.308063
40.511683,26,968.435069
35.364312,34,968.611849
47.026316,28,968.763894
35.552529,36,968.956717
46.824015,30,969.121637
41.855513,34,969.308498
38.426573,34,969.492963
43.624235,34,969.682621
41.166428,67,970.035701
41.559459,34,970.222227
35.279528,34,970.399012
-32.18,39,970.595149
36.0,28,970.741413
41.492481,28,970.89198
38.040305,59,971.206323
44.171599,29,971.369003
41.690341,34,971.553059
42.0,27,971.694884
41.350365,22,971.817206
44.320557,28,971.970536
35.335766,30,972.132072
-33.0,31,972.299891
35.346154,37,972.502916
41.242537,27,972.643471
35.526515,60,972.971492
39.0,39,973.185412
42.0,30,973.347766
41.201413,24,973.473248
44.80597,19,973.575001
37.9047,29,973.731015
41.250909,40,973.950063
41.640288,33,974.142525
38.250307,45,974.383043
41.728972,28,974.535096
41.531365,30,974.670838
38.901587,23,974.792378
44.801444,20,974.904562
43.417152,31,975.074348
43.895641,23,975.20231
38.752852,30,975.358607
33.0,43,975.586999
44.215459,29,975.737023
38.358362,48,975.996134
44.345324,47,976.245276
41.83165,32,976.41685
42.0,20,976.527926
41.66129,30,976.686171
38.043467,34,976.882813
43.574794,28,977.041389
42.0,32,977.213609
47.910256,31,977.396124
38.752187,22,977.519694
35.836502,37,977.719019
44.609121,36,977.934798
44.146758,28,978.089193
44.21843,24,978.219842
38.166667,22,978.342772
-38.91,28,978.492792
41.277372,22,978.609663
41.853333,39,978.819601
41.327273,30,978.985313
39.0,37,979.175889
46.291319,33,979.357631
41.073127,60,979.670843
43.085001,36,979.884405
44.465875,32,980.069334
38.604743,24,980.195148
41.9,18,980.298137
38.55303,37,980.49981
37.641345,29,980.656748
35.748201,45,980.895367
44.555556,27,981.0464
36.0,79,981.475958
37.927464,33,981.643367
41.652985,22,981.769175
41.901141,29,981.919028
44.621547,22,982.038579
35.320946,38,982.248373
38.07234,33,982.402574
41.917647,34,982.590406
46.239481,21,982.705518
41.822742,27,982.843211
33.0,34,983.018377
40.25222,35,983.207564
-32.57,51,983.478671
45.0,33,983.654697
44.087273,24,983.784281
44.856604,27,983.93072
41.277239,32,984.09826
35.983051,41,984.310008
38.25,31,984.471417
44.82069,24,984.587377
38.121435,50,984.829331
41.384615,20,984.924258
41.850144,21,985.034091
44.076114,36,985.23252
44.081356,22,985.352326
45.0,20,985.463674
41.533784,17,985.561258
37.656956,34,985.752497
38.700405,36,985.957676
-32.08,58,986.274347
35.675241,26,986.423696
44.100009,31,986.583142
43.954905,26,986.728317
41.193538,39,986.916439
38.768328,31,987.073241
41.47451,34,987.252692
41.303704,26,987.385206
33.0,43,987.606652
41.148936,27,987.751774
44.589831,21,987.863576
44.264825,31,988.029158
46.608441,31,988.201374
42.0,36,988.391036
41.263804,41,988.611118
44.894737,15,988.691445
37.981978,68,989.06228
38.137931,32,989.235594
38.318125,44,989.468736
47.064407,19,989.563385
35.355114,36,989.755058
44.267361,39,989.956544
38.764151,38,990.155124
41.607509,39,990.370251
38.659701,22,990.495399
34.624831,33,990.68016
41.533582,27,990.835668
44.019989,37,991.039881
44.173913,24,991.177323
44.34721,28,991.337494
44.676692,30,991.499759
41.079545,30,991.658178
36.0,41,991.882121
41.250804,32,992.052915
38.577617,32,992.220972
38.8,42,992.439491
43.947625,25,992.572666
32.730337,28,992.724334
36.0,53,993.005146
41.79661,20,993.10283
32.547529,36,993.298426
39.0,30,993.462257
43.301212,23,993.586916
46.43466,28,993.740474
41.779851,57,994.051338
32.791339,59,994.36961
35.80625,53,994.646317
40.760389,29,994.803281
41.265517,41,995.024757
38.798535,29,995.184232
38.554688,25,995.319657
47.391489,20,995.430366
38.901235,45,995.672478
44.212766,30,995.833487
38.801498,40,996.056599
44.716895,30,996.219869
38.029091,68,996.585017
44.302164,26,996.722218
38.894545,37,996.920618
35.822917,30,997.069253
43.955509,31,997.218201
44.271375,20,997.324086
44.17094,29,997.483898
43.23543,26,997.629264
41.860927,30,997.792087
46.651445,30,997.961855
35.255144,32,998.121312
43.732091,33,998.296476
48.0,37,998.492693
41.517028,24,998.622838
43.514104,28,998.778125
41.44,27,998.923781
35.299652,30,999.084017
41.384106,27,999.223951
38.221106,33,999.401973
39.0,39,999.599572
41.078909,25,999.737945
42.486007,27,999.899976
44.843636,24,1000.030269
42.0,30,1000.181535
41.278689,39,1000.394785
41.077519,34,1000.577433
-32.82,38,1000.782136
41.625,19,1000.87973
38.403315,36,1001.071925
38.341818,26,1001.2131
41.626984,25,1001.346762
40.50124,30,1001.510877
35.622642,51,1001.76939
45.0,30,1001.928077
41.392638,33,1002.106676
35.141818,42,1002.334593
38.050378,28,1002.486058
41.708333,28,1002.629305
38.433213,24,1002.760305
36.0,28,1002.913058
40.760487,27,1003.056739
38.26259,32,1003.231743
41.801471,22,1003.343493
41.744186,23,1003.456825
44.992424,39,1003.643036
41.716049,34,1003.822709
36.0,31,1003.976497
33.0,22,1004.080737
36.0,36,1004.262706
35.25,32,1004.435328
45.0,22,1004.555342
41.117647,21,1004.662756
35.373832,47,1004.915384
39.0,36,1005.1071
36.0,59,1005.420968
38.938272,31,1005.588273
41.902439,35,1005.781281
42.0,34,1005.96627
40.81051,30,1006.12872
41.525114,29,1006.281414
41.683453,27,1006.424762
38.712727,25,1006.553571
35.734007,30,1006.712399
32.900433,31,1006.867915
35.339416,45,1007.107338
38.446429,28,1007.257889
44.283751,45,1007.4915
38.080745,31,1007.654113
44.5,30,1007.810846
42.0,29,1007.961535
43.925651,26,1008.098351
41.851145,31,1008.267383
43.414464,30,1008.438256
34.652437,57,1008.733216
44.164983,23,1008.864283
38.751656,34,1009.042895
40.368792,29,1009.199051
33.0,36,1009.385592
47.874046,18,1009.474982
-32.33,43,1009.70451
43.903038,31,1009.88236
41.408511,48,1010.134176
41.603397,37,1010.323815
39.0,43,1010.55179
43.40115,60,1010.915475
41.182879,30,1011.083225
42.0,24,1011.215715
41.372624,19,1011.324434
36.0,39,1011.541796
36.0,35,1011.735894
41.506061,52,1012.030304
35.156627,40,1012.257626
40.706524,36,1012.44885
42.0,22,1012.569593
41.323944,23,1012.697476
44.204444,23,1012.826728
44.05042,30,1012.989152
41.902439,35,1013.174973
43.57326,27,1013.32118
42.0,39,1013.531087
30.0,30,1013.684104
43.487798,29,1013.84162
36.0,40,1014.049987
41.217425,41,1014.27118
39.0,31,1014.428221
41.233129,39,1014.63421
43.568233,38,1014.842695
47.61126,22,1014.963097
38.515358,45,1015.197015
44.420635,28,1015.355097
41.546637,41,1015.57422
38.9,31,1015.73018
39.0,28,1015.883243
32.315589,42,1016.101789
44.58209,25,1016.240058
35.077443,43,1016.505088
40.584029,35,1016.651831
38.353175,25,1016.788275
38.144981,26,1016.918576
41.44964,41,1017.141714
36.0,30,1017.30159
46.975399,30,1017.460698
38.8,37,1017.657653
41.009934,22,1017.775618
36.0,37,1017.972858
41.142857,32,1018.141399
36.0,35,1018.324672
45.0,21,1018.438156
36.0,29,1018.588857
38.490798,39,1018.797697
44.265598,27,1018.940338
38.902439,29,1019.09438
35.434483,41,1019.315879
-32.78,57,1019.615832
43.613258,26,1019.746253
41.306818,25,1019.885786
39.0,31,1020.050602
38.674897,32,1020.22814
35.690763,54,1020.517486
36.0,32,1020.694829
38.028169,30,1020.856485
38.556338,26,1020.993486
40.561303,44,1021.231034
42.82686,28,1021.382036
47.384615,22,1021.504213
41.210332,22,1021.620739
41.909774,22,1021.737911
47.878205,24,1021.868417
41.753191,24,1022.005019
41.689655,30,1022.165859
37.259903,49,1022.428276
39.0,35,1022.61651
42.0,26,1022.761755
44.482629,30,1022.902766
43.801278,20,1023.007867
38.844388,23,1023.131087
42.0,21,1023.246102
44.154639,23,1023.363592
41.76259,29,1023.517252
38.206176,40,1023.73386
39.0,29,1023.873052
38.474531,36,1024.05793
36.0,34,1024.237894
35.057576,42,1024.454887
42.0,29,1024.602703
47.377778,56,1024.901656
41.621686,33,1025.066846
46.840334,25,1025.200626
41.97,33,1025.380246
32.515528,32,1025.545508
47.084142,23,1025.669296
35.398754,53,1025.932881
35.836502,30,1026.100622
41.578125,28,1026.253261
-32.61,77,1026.675664
39.0,42,1026.896597
38.134331,39,1027.101429
44.158088,25,1027.239335
41.559524,32,1027.400655
41.343622,30,1027.563272
35.171004,51,1027.820107
35.700704,38,1027.993778
32.496575,51,1028.25091
36.0,27,1028.381604
47.0375,18,1028.479521
38.207317,20,1028.583652
41.856667,30,1028.749701
41.453441,30,1028.909971
38.323529,35,1029.103312
41.223881,39,1029.320809
41.523419,28,1029.474426
38.688214,39,1029.673122
47.711561,22,1029.793311
38.829091,25,1029.927411
-32.09,58,1030.238921
41.860806,31,1030.400939
38.660232,54,1030.693665
35.902439,50,1030.95845
35.060976,38,1031.160063
34.963847,66,1031.514064
35.225664,28,1031.660482
43.845654,21,1031.775389
41.77551,29,1031.923298
33.0,40,1032.122294
39.0,38,1032.317144
40.792729,39,1032.520867
37.900197,64,1032.879846
35.206897,28,1033.030936
41.725352,37,1033.23464
41.421687,27,1033.390148
47.676887,34,1033.581118
39.0,25,1033.716303
41.089783,31,1033.891064
38.863908,99,1034.421366
41.730576,39,1034.621781
41.430421,29,1034.773509
44.131105,20,1034.888717
47.799866,24,1035.006187
35.690608,34,1035.180281
43.93782,95,1035.676345
44.897059,27,1035.816296
41.750988,23,1035.944737
41.577947,59,1036.261972
32.408451,33,1036.433056
41.745883,38,1036.634916
44.819398,33,1036.815824
42.0,25,1036.949775
41.265993,29,1037.107514
38.702206,28,1037.253098
44.599265,27,1037.401356
44.8,37,1037.606761
45.0,22,1037.724701
45.0,26,1037.863676
44.655172,17,1037.959915
37.822977,47,1038.20049
-32.69,41,1038.423731
35.878151,23,1038.541005
38.378462,32,1038.7094
41.098739,28,1038.863986
44.106618,18,1038.960799
40.826541,28,1039.103251
35.109489,40,1039.307066
42.0,32,1039.479161
35.1875,38,1039.676239
47.099567,24,1039.806166
41.440329,24,1039.932458
33.0,35,1040.118714
35.180887,35,1040.299083
38.563694,33,1040.478751
41.813084,21,1040.588483
44.706052,30,1040.750498
41.773852,34,1040.937435
41.805556,21,1041.051502
38.474286,36,1041.249239
41.816254,26,1041.387598
46.297939,34,1041.567548
41.320493,28,1041.70868
38.365123,27,1041.843655
41.050584,22,1041.95577
33.0,38,1042.14198
41.114988,32,1042.287184
32.355685,36,1042.479677
41.805447,32,1042.647802
38.692073,34,1042.831566
41.110486,32,1043.006637
39.0,27,1043.151508
-32.65,48,1043.403456
35.586207,28,1043.544304
33.0,48,1043.793859
43.945819,30,1043.953265
42.0,31,1044.13934
